n,partie_imaginaire,T_MAX,methode,n_workers,precision_dps,calcule_le
796,1179.7012235019338,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
797,1180.6535437870846,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
798,1181.26731815168,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
799,1182.5822703469205,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
800,1183.7127752959743,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
801,1185.1558428474657,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
802,1185.8753586953567,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
803,1187.3451614932674,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
804,1188.8564442982292,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
805,1189.9636364979183,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
806,1191.4826059264135,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
807,1192.2186114781016,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
808,1193.3240214274551,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
809,1193.857427135437,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
810,1196.0346717486711,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
811,1197.071786658822,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
812,1198.6865691046305,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
813,1199.356513707894,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
814,1200.53269203122,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
815,1201.810334856606,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
816,1203.1373508614256,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
817,1203.855247594097,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
818,1204.9854921714664,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
819,1206.870499793853,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
820,1208.471459949531,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
821,1208.989484167939,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
822,1209.898030087546,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
823,1211.4161158927982,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
824,1212.1131530663197,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
825,1213.5983726803681,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
826,1215.3899750650455,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
827,1216.1837220334673,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
828,1217.1744824977388,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
829,1219.0500281774061,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
830,1219.6144713108586,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
831,1220.816347690978,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
832,1221.692242483144,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
833,1222.9524840951083,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
834,1225.0183300241686,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
835,1225.8550207607957,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
836,1227.231827641491,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
837,1227.9171416144002,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
838,1228.793154362981,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
839,1230.5846031542494,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
840,1231.5622738776453,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
841,1232.529587040598,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
842,1234.2778166534317,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
843,1235.502548526521,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
844,1236.399017465779,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
845,1237.9772985135812,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
846,1238.4572327956616,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
847,1239.4908071467955,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
848,1240.8134717852163,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
849,1243.0780763980213,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
850,1243.5381465261141,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
851,1244.851433966984,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
852,1245.655866188148,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
853,1247.3725619698555,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
854,1248.0630610532082,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
855,1249.159887953003,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
856,1250.6723972756781,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
857,1251.6598320044238,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
858,1253.673577852107,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
859,1254.4313284217735,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
860,1255.4082306452906,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
861,1256.1812141984608,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
862,1257.541219412644,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
863,1258.779233488595,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
864,1260.3445483161856,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
865,1261.6117171614799,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
866,1262.5566140003561,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
867,1263.6767328438618,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
868,1264.9572230069998,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
869,1266.179037760562,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
870,1267.2003456118457,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
871,1267.5705717794403,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
872,1270.1189218864927,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
873,1271.13429963161,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
874,1272.083959599333,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
875,1273.2611446334558,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
876,1274.1962208894802,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
877,1275.0920303158405,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
878,1276.8421715555698,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
879,1277.7630919863468,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
880,1279.3328433167082,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
881,1280.155794409023,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
882,1281.8287269597,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
883,1283.0004913866997,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
884,1283.3350321388793,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
885,1284.8547951546218,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
886,1285.6950233311386,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
887,1287.4100266170753,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
888,1289.165351532773,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
889,1290.1047715198074,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
890,1290.4177080730424,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
891,1291.9458709680832,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
892,1293.4939815574176,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
893,1294.1184743778483,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
894,1295.3653635053583,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
895,1296.8011109923473,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
896,1298.2565270678895,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
897,1299.405171250744,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
898,1300.4900189824475,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
899,1301.495516680575,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
900,1302.346742379247,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
901,1303.2732002287942,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
902,1305.4016721880043,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
903,1306.5083933129688,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
904,1307.2672421078023,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
905,1308.9881965176435,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
906,1309.4215324932559,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
907,1311.056570511112,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
908,1311.9669406080493,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
909,1313.0315993690197,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
910,1314.0525656517261,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
911,1316.2121126028542,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
912,1317.07298603483,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
913,1318.1712791321652,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
914,1318.9478805965664,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
915,1319.9310828775365,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
916,1321.6281385519123,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
917,1322.2580671233911,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
918,1324.2249787188443,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
919,1325.2376243589822,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
920,1325.9819696304464,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
921,1327.6352811084575,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
922,1329.0435179965186,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
923,1329.2050187854836,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
924,1330.4299371204593,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
925,1331.8275913852851,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
926,1333.6735226102849,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
927,1334.7473290516896,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
928,1335.6949745260022,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
929,1336.6901846533858,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
930,1337.68879180967,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
931,1338.9231645986704,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
932,1340.4264004573004,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
933,1341.1662722529263,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
934,1342.6085078837768,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
935,1344.1560440035958,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
936,1345.4771062613988,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
937,1345.7314132554184,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
938,1347.5194717508998,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
939,1348.0172380187364,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
940,1349.0851940140476,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
941,1351.2962063740968,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
942,1352.2104651591756,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
943,1353.4833383582645,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
944,1353.886781971696,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
945,1355.6805953206365,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
946,1356.605655709808,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
947,1357.7717428285794,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
948,1358.460160399159,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
949,1360.3931447621912,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
950,1361.3930747136396,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
951,1363.0223286032808,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
952,1363.8791907971345,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
953,1364.576584896754,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
954,1365.4937335512952,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
955,1367.1040909700082,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
956,1368.3301933079858,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
957,1369.686949077343,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
958,1370.9735227677836,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
959,1371.6865535528273,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
960,1373.2029145623733,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
961,1374.1547986586406,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
962,1375.3023923447488,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
963,1376.1617799936193,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
964,1377.1776336421046,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
965,1379.6832830286128,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
966,1380.1485784416925,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
967,1381.0739771492056,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
968,1382.3456629784737,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
969,1383.2975910079465,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
970,1384.4444158477602,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
971,1385.6637770111927,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
972,1387.3266476634897,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
973,1387.9214541271128,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
974,1389.565831798394,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
975,1390.7054902864277,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
976,1391.8532004432698,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
977,1392.6440277885488,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
978,1393.4334017407937,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
979,1394.8841846756804,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
980,1396.5441631236824,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
981,1397.8346233213872,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
982,1398.8376752013858,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
983,1399.8394729412064,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
984,1400.4269462973944,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
985,1402.5643472500662,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
986,1402.9737476409193,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
987,1404.0062921705228,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
988,1405.6669750592469,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
989,1407.0851427764364,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
990,1408.1363074961896,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
991,1409.320681079839,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
992,1410.0248107258021,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
993,1411.2570568157066,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
994,1411.965653461773,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
995,1413.843148788569,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
996,1415.5857847954953,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
997,1415.781581303283,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
998,1417.1028229338226,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
999,1418.6969638524522,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1000,1419.4224809459956,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1001,1420.4165263237512,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1002,1421.8505671870487,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1003,1422.4613109875074,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1004,1424.463045669579,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1005,1425.8734692449966,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1006,1426.64597968212,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1007,1427.3656711094268,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1008,1428.5923058759788,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1009,1429.6504772761916,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1010,1431.2183136727517,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1011,1432.0497408933136,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1012,1433.8219407370652,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1013,1434.58494216826,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1014,1435.6929073834194,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1015,1437.2267216238013,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1016,1438.0062848417222,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1017,1438.9495527468828,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1018,1439.622793078164,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1019,1441.9609875048618,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1020,1442.9110595808968,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1021,1444.0419307063664,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1022,1445.072278459201,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1023,1445.83008477971,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1024,1447.2262270999756,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1025,1448.3238535157254,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1026,1449.4887712807313,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1027,1450.7735618582974,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1028,1451.8352979993933,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1029,1453.7375967571022,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1030,1454.2260112602262,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1031,1455.3120912398197,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1032,1456.1677976083872,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1033,1457.5390016684112,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1034,1458.3937773686873,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1035,1460.688270535419,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1036,1461.2454433451599,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1037,1462.2661232657872,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1038,1463.2868911904275,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1039,1464.6969032978764,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1040,1465.8895576140853,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1041,1466.5056211078877,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1042,1467.7039895859373,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1043,1469.3476498782695,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1044,1470.966589127165,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1045,1471.3887645271066,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1046,1473.0201323241859,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1047,1473.7456491857465,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1048,1474.2032215656989,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1049,1476.092127038241,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1050,1477.4351911475,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1051,1478.441395973413,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1052,1479.75991870649,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1053,1480.7668790179823,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1054,1481.9646842098023,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1055,1483.0329599580716,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1056,1484.1435808817555,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1057,1484.8178832312037,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1058,1486.1713490275572,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1059,1488.1163379762284,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1060,1489.25246694643,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1061,1489.9708922046789,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1062,1490.6706938146033,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1063,1492.1800905440164,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1064,1493.3308354212702,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1065,1494.1553686136888,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1066,1495.7688329789416,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1067,1497.0655055717102,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1068,1497.7473609331212,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1069,1499.6408247466197,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1070,1500.351951516603,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1071,1501.1193249221317,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1072,1502.3460632923989,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1073,1503.0909331266805,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1074,1505.261529654672,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1075,1506.1529861381132,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1076,1507.4075051638301,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1077,1508.2530310295422,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1078,1509.280419363223,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1079,1510.3917974464734,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1080,1511.923005459002,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1081,1512.5897647054583,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1082,1513.5897655399187,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1083,1515.708343586874,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1084,1516.4359897187585,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1085,1517.7198062541302,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1086,1518.4147914872538,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1087,1519.7410094939069,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1088,1520.2736222203562,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1089,1521.901909065461,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1090,1523.4860471492589,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1091,1524.7248921606222,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1092,1525.2278372337917,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1093,1526.5523119103875,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1094,1528.0409304292975,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1095,1529.0344567287016,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1096,1529.369975365194,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1097,1531.0207429702223,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1098,1532.2223269393921,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1099,1533.8869779132015,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1100,1535.0422774712067,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1101,1535.7695023952483,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1102,1536.6207018240298,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1103,1537.651062167945,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1104,1539.3028548555833,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1105,1540.0302701395062,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1106,1541.7422487627891,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1107,1542.4965229227662,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1108,1544.1186700545202,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1109,1544.8346082275195,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1110,1546.0911977863134,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1111,1547.297581121407,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1112,1547.8065638018575,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1113,1548.8713481787254,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1114,1551.2738453264044,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1115,1552.00687283767,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1116,1552.7361053298039,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1117,1554.1565191096577,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1118,1554.9212851649918,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1119,1556.1629874975526,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1120,1557.3945070176906,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1121,1558.339152852352,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1122,1559.7811543907103,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1123,1560.8764757778094,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1124,1562.4101531801946,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1125,1563.3854009584957,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
1126,1564.1779404604315,10000.0,RS-detection + Illinois-affinage,4,35,20260510_210550
