n,partie_imaginaire,T_MAX,methode,step_adaptatif,n_workers,turing_complet,calcule_le
618,963.5670401916123,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
619,965.0555796237511,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
620,966.1107548184102,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
621,967.3711537662629,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
622,968.6363019060873,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
623,970.1256105569413,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
624,971.0714914863858,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
625,973.1853612943013,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
626,973.8730789926536,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
627,974.7746350658374,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
628,976.1785024205896,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
629,976.9172021170506,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
630,978.766671535113,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
631,980.5780006397745,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
632,981.288615301759,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
633,982.396485168779,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
634,983.5750760064313,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
635,985.1869286557734,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
636,986.1305151101845,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
637,986.7560084076559,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
638,988.9926223706574,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
639,990.223917804028,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
640,991.3742941477615,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
641,992.7286963367327,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
642,993.214580957443,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
643,994.4045905710944,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
644,996.2053361642983,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
645,997.5119347519392,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
646,998.8275471369296,1000.0,RS-detection + Illinois-affinage,0.413,4,False,20260511_210552
